CODE;VARTYPE;VARVAL
PFH27;PROCPR;21S09
PFH27;DGPROP;00X99
PFH28;OR;1
PFH28;PROCPR;05S15
PFH28;PROCPR;14S90
PFH28;PROCPR;21S09
PFH28;DGPROP;00X99
PFH29;OR;1
PFH29;PROCPR;05S15
PFH29;PROCPR;14S90
PFH29;PROCPR;21S09
PFH29;DGPROP;00X99
PFH99;OR;1
PFH99;PROCPR;05S15
PFH99;PROCPR;14S90
PFH99;PROCPR;21S09
PFH99;DGPROP;00X99
PFL90;OR;1
PFL90;PROCPR;05S15
PFL90;PROCPR;10S08
PFL90;PROCPR;14S90
PFL90;PROCPR;21S09
PFL90;DGPROP;00X99
PFL95;OR;1
PFL95;PROCPR;05S15
PFL95;PROCPR;10S08
PFL95;PROCPR;14S90
PFL95;PROCPR;21S09
PFL95;DGPROP;00X99
PFN10;OR;1
PFN10;PROCPR;05S15
PFN10;PROCPR;10S08
PFN10;PROCPR;14S90
PFN10;PROCPR;21S09
PFN10;DGPROP;00X99
PFP10;OR;1
PFP10;PROCPR;05S15
PFP10;PROCPR;10S08
PFP10;PROCPR;14S90
PFP10;PROCPR;21S09
PFP10;DGPROP;00X99
PFP30;OR;1
PFP30;PROCPR;05S15
PFP30;PROCPR;10S08
PFP30;PROCPR;14S90
PFP30;PROCPR;21S09
PFP30;DGPROP;00X99
PFQ10;OR;1
PFQ10;PROCPR;05S15
PFQ10;PROCPR;10S08
PFQ10;PROCPR;14S90
PFQ10;PROCPR;21S09
PFQ10;DGPROP;00X99
PFQ30;OR;1
PFQ30;PROCPR;05S15
PFQ30;PROCPR;10S08
PFQ30;PROCPR;14S90
PFQ30;PROCPR;21S09
PFQ30;DGPROP;00X99
PFR10;OR;1
PFR10;PROCPR;05S15
PFR10;PROCPR;10S08
PFR10;PROCPR;14S90
PFR10;PROCPR;21S09
PFR10;DGPROP;00X99
PFR30;OR;1
PFR30;PROCPR;05S15
PFR30;PROCPR;10S08
PFR30;PROCPR;14S90
PFR30;PROCPR;21S09
PFR30;DGPROP;00X99
PFS10;OR;1
PFS10;PROCPR;05S15
PFS10;PROCPR;10S08
PFS10;PROCPR;14S90
PFS10;PROCPR;21S09
PFS10;DGPROP;00X99
PFT10;OR;1
PFT10;PROCPR;05S15
PFT10;PROCPR;10S08
PFT10;PROCPR;14S90
PFT10;PROCPR;17S01
PFT10;PROCPR;21S09
PFT10;DGPROP;00X99
PFT30;OR;1
PFT30;PROCPR;05S15
PFT30;PROCPR;10S08
PFT30;PROCPR;14S90
PFT30;PROCPR;17S01
PFT30;PROCPR;21S09
PFT30;DGPROP;00X99
PFT87;OR;1
PFT87;PROCPR;05S15
PFT87;PROCPR;10S08
PFT87;PROCPR;14S90
PFT87;PROCPR;17S01
PFT87;PROCPR;21S09
PFT87;DGPROP;00X99
PFU70;OR;1
PFU70;PROCPR;05S15
PFU70;PROCPR;14S90
PFU70;PROCPR;21S09
PFU70;DGPROP;00X99
PFU74;OR;1
PFU74;PROCPR;05S15
PFU74;PROCPR;10S08
PFU74;PROCPR;14S90
PFU74;PROCPR;21S09
PFU74;DGPROP;00X99
PFU76;OR;1
PFU76;PROCPR;05S15
PFU76;PROCPR;10S08
PFU76;PROCPR;14S90
PFU76;PROCPR;21S09
PFU76;DGPROP;00X99
PFU80;OR;1
PFU80;PROCPR;05S15
PFU80;PROCPR;10S08
PFU80;PROCPR;14S90
PFU80;PROCPR;21S09
PFU80;DGPROP;00X99
PFU81;OR;1
PFU81;PROCPR;05S15
PFU81;PROCPR;10S08
PFU81;PROCPR;14S90
PFU81;PROCPR;21S09
PFU81;DGPROP;00X99
PFU82;OR;1
PFU82;PROCPR;05S15
PFU82;PROCPR;10S08
PFU82;PROCPR;14S90
PFU82;PROCPR;21S09
PFU82;DGPROP;00X99
PFU83;OR;1
PFU83;PROCPR;05S15
PFU83;PROCPR;10S08
PFU83;PROCPR;14S90
PFU83;PROCPR;21S09
PFU83;DGPROP;00X99
PFU84;OR;1
PFU84;PROCPR;05S15
PFU84;PROCPR;10S08
PFU84;PROCPR;14S90
PFU84;PROCPR;21S09
PFU84;DGPROP;00X99
PFU85;OR;1
PFU85;PROCPR;05S15
PFU85;PROCPR;10S08
PFU85;PROCPR;14S90
PFU85;PROCPR;17S01
PFU85;PROCPR;21S09
PFU85;DGPROP;00X99
PFU86;OR;1
PFU86;PROCPR;05S15
PFU86;PROCPR;10S08
PFU86;PROCPR;14S90
PFU86;PROCPR;21S09
PFU86;DGPROP;00X99
PFU87;OR;1
PFU87;PROCPR;05S15
PFU87;PROCPR;10S08
PFU87;PROCPR;14S90
PFU87;PROCPR;17S01
PFU87;PROCPR;21S09
PFU87;DGPROP;00X99
PFU88;OR;1
PFU88;PROCPR;05S15
PFU88;PROCPR;10S08
PFU88;PROCPR;14S90
PFU88;PROCPR;21S09
PFU88;DGPROP;00X99
PFU89;OR;1
PFU89;PROCPR;05S15
PFU89;PROCPR;10S08
PFU89;PROCPR;14S90
PFU89;PROCPR;21S09
PFU89;DGPROP;00X99
PFU99;OR;1
PFU99;PROCPR;05S15
PFU99;PROCPR;10S08
PFU99;PROCPR;14S90
PFU99;PROCPR;21S09
PFU99;DGPROP;00X99
PFW99;OR;1
PFW99;PROCPR;05S15
PFW99;PROCPR;10S08
PFW99;PROCPR;14S90
PFW99;PROCPR;21S09
PFW99;DGPROP;00X99
PG000;DGPROP;00X99
PG001;DGPROP;00X99
PG002;DGPROP;00X99
PG003;DGPROP;00X99
PG004;DGPROP;00X99
PG005;DGPROP;00X99
PG006;DGPROP;00X99
PG007;DGPROP;00X99
PGH10;OR;1
PGH10;PROCPR;05S15
PGH10;PROCPR;10S08
PGH10;PROCPR;14S90
PGH10;PROCPR;21S09
PGH10;DGPROP;00X99
PGH20;OR;1
PGH20;PROCPR;05S15
PGH20;PROCPR;10S08
PGH20;PROCPR;14S90
PGH20;PROCPR;21S09
PGH20;DGPROP;00X99
PGH21;OR;1
PGH21;PROCPR;05S15
PGH21;PROCPR;10S08
PGH21;PROCPR;14S90
PGH21;PROCPR;21S09
PGH21;DGPROP;00X99
PGH22;OR;1
PGH22;PROCPR;05S15
PGH22;PROCPR;10S08
PGH22;PROCPR;14S90
PGH22;PROCPR;21S09
PGH22;DGPROP;00X99
PGH23;OR;1
PGH23;PROCPR;05S15
PGH23;PROCPR;10S08
PGH23;PROCPR;14S90
PGH23;PROCPR;21S09
PGH23;DGPROP;00X99
PGH30;OR;1
PGH30;PROCPR;05S15
PGH30;PROCPR;10S08
PGH30;PROCPR;14S90
PGH30;PROCPR;21S09
PGH30;DGPROP;00X99
PGH31;OR;1
PGH31;PROCPR;05S15
PGH31;PROCPR;10S08
PGH31;PROCPR;14S90
PGH31;PROCPR;21S09
PGH31;DGPROP;00X99
PGH40;OR;1
PGH40;PROCPR;05S15
PGH40;PROCPR;10S08
PGH40;PROCPR;14S90
PGH40;PROCPR;21S09
PGH40;DGPROP;00X99
PGH99;OR;1
PGH99;PROCPR;05S19
PGH99;PROCPR;10S08
PGH99;PROCPR;11S07
PGH99;PROCPR;14S90
PGH99;PROCPR;21S09
PGH99;DGPROP;00X99
PGU70;OR;1
PGU70;PROCPR;05S15
PGU70;PROCPR;14S90
PGU70;PROCPR;21S09
PGU70;DGPROP;00X99
PGU74;OR;1
PGU74;PROCPR;05S15
PGU74;PROCPR;14S90
PGU74;PROCPR;21S09
PGU74;DGPROP;00X99
PGU76;OR;1
PGU76;PROCPR;05S15
PGU76;PROCPR;14S90
PGU76;PROCPR;21S09
PGU76;DGPROP;00X99
PGU83;OR;1
PGU83;PROCPR;05S15
PGU83;PROCPR;14S90
PGU83;PROCPR;21S09
PGU83;DGPROP;00X99
PGU84;OR;1
PGU84;PROCPR;05S15
PGU84;PROCPR;14S90
PGU84;PROCPR;21S09
PGU84;DGPROP;00X99
PGU85;OR;1
PGU85;PROCPR;05S15
PGU85;PROCPR;14S90
PGU85;PROCPR;21S09
PGU85;DGPROP;00X99
PGU86;OR;1
PGU86;PROCPR;05S15
PGU86;PROCPR;14S90
PGU86;PROCPR;21S09
PGU86;DGPROP;00X99
PGU87;OR;1
PGU87;PROCPR;05S15
PGU87;PROCPR;14S90
PGU87;PROCPR;17S01
PGU87;PROCPR;21S09
PGU87;DGPROP;00X99
PGU88;OR;1
PGU88;PROCPR;05S15
PGU88;PROCPR;14S90
PGU88;PROCPR;17S01
PGU88;PROCPR;21S09
PGU88;DGPROP;00X99
PGU89;OR;1
PGU89;PROCPR;05S15
PGU89;PROCPR;14S90
PGU89;PROCPR;21S09
PGU89;DGPROP;00X99
PGU99;OR;1
PGU99;PROCPR;05S15
PGU99;PROCPR;14S90
PGU99;PROCPR;21S09
PGU99;DGPROP;00X99
PGW99;OR;1
PGW99;PROCPR;05S15
PGW99;PROCPR;14S90
PGW99;PROCPR;21S09
PGW99;DGPROP;00X99
PH000;DGPROP;00X99
PH001;DGPROP;00X99
PH002;DGPROP;00X99
PH003;DGPROP;00X99
PHB10;OR;1
PHB10;PROCPR;05S18
PHB10;PROCPR;14S90
PHB10;PROCPR;21S09
PHB10;DGPROP;00X99
PHB12;OR;1
PHB12;PROCPR;05S18
PHB12;PROCPR;14S90
PHB12;PROCPR;21S09
PHB12;DGPROP;00X99
PHB13;OR;1
PHB13;PROCPR;05S18
PHB13;PROCPR;14S90
PHB13;PROCPR;21S09
PHB13;DGPROP;00X99
PHB14;OR;1
PHB14;PROCPR;05S18
PHB14;PROCPR;14S90
PHB14;PROCPR;21S09
PHB14;DGPROP;00X99
PHB23;OR;1
PHB23;PROCPR;05S11
PHB23;PROCPR;06S10
PHB23;PROCPR;14S90
PHB23;PROCPR;21S09
PHB23;DGPROP;00X99
PHB23;PROCPR;99S90
PHB30;OR;1
PHB30;PROCPR;05S11
PHB30;PROCPR;14S03
PHB30;PROCPR;21S09
PHB30;DGPROP;00X99
PHB30;PROCPR;99S90
PHB31;OR;1
PHB31;PROCPR;05S11
PHB31;PROCPR;11S07
PHB31;PROCPR;14S90
PHB31;PROCPR;21S09
PHB31;DGPROP;00X99
PHB31;PROCPR;99S90
PHB32;OR;1
PHB32;PROCPR;05S11
PHB32;PROCPR;06S10
PHB32;PROCPR;14S90
PHB32;PROCPR;21S09
PHB32;DGPROP;00X99
PHB32;PROCPR;99S90
PHB33;OR;1
PHB33;PROCPR;05S11
PHB33;PROCPR;06S10
PHB33;PROCPR;14S90
PHB33;PROCPR;21S09
PHB33;DGPROP;00X99
PHB33;PROCPR;99S90
PHB34;OR;1
PHB34;PROCPR;05S11
PHB34;PROCPR;06S10
PHB34;PROCPR;14S90
PHB34;PROCPR;21S09
PHB34;DGPROP;00X99
PHB34;PROCPR;99S90
PHB36;OR;1
PHB36;PROCPR;12S03
PHB36;DGPROP;00X99
PHB99;OR;1
PHB99;PROCPR;05S15
PHB99;PROCPR;05S18
PHB99;PROCPR;12S03
PHB99;PROCPR;14S90
PHB99;PROCPR;21S09
PHB99;DGPROP;00X99
PHC22;OR;1
PHC22;PROCPR;05S18
PHC22;PROCPR;14S90
PHC22;PROCPR;21S09
PHC22;DGPROP;00X99
PHC23;OR;1
PHC23;PROCPR;05S15
PHC23;PROCPR;14S90
PHC23;PROCPR;21S09
PHC23;DGPROP;00X99
PHC30;OR;1
PHC30;PROCPR;05S15
PHC30;PROCPR;14S90
PHC30;PROCPR;21S09
PHC30;DGPROP;00X99
PHC31;OR;1
PHC31;PROCPR;05S15
PHC31;PROCPR;14S90
PHC31;PROCPR;21S09
PHC31;DGPROP;00X99
PHC32;OR;1
PHC32;PROCPR;05S11
PHC32;PROCPR;06S10
PHC32;PROCPR;14S90
PHC32;PROCPR;21S09
PHC32;DGPROP;00X99
PHC32;PROCPR;99S90
PHC33;OR;1
PHC33;PROCPR;05S11
PHC33;PROCPR;06S10
PHC33;PROCPR;14S90
PHC33;PROCPR;21S09
PHC33;DGPROP;00X99
PHC33;PROCPR;99S90
PHC34;OR;1
PHC34;PROCPR;05S11
PHC34;PROCPR;06S10
PHC34;PROCPR;14S90
PHC34;PROCPR;21S09
PHC34;DGPROP;00X99
PHC34;PROCPR;99S90
PHC99;OR;1
PHC99;PROCPR;05S15
PHC99;PROCPR;14S90
PHC99;PROCPR;21S09
PHC99;DGPROP;00X99
PHD10;OR;1
PHD10;PROCPR;05S18
PHD10;PROCPR;14S90
PHD10;PROCPR;21S09
PHD10;DGPROP;00X99
PHD11;OR;1
PHD11;PROCPR;05S18
PHD11;PROCPR;14S90
PHD11;PROCPR;21S09
PHD11;DGPROP;00X99
PHD12;OR;1
PHD12;PROCPR;05S18
PHD12;PROCPR;14S90
PHD12;PROCPR;21S09
PHD12;DGPROP;00X99
PHD15;OR;1
PHD15;PROCPR;05S18
PHD15;PROCPR;14S90
PHD15;PROCPR;21S09
PHD15;DGPROP;00X99
PHD30;OR;1
PHD30;PROCPR;05S11
PHD30;PROCPR;14S03
PHD30;PROCPR;21S09
PHD30;DGPROP;00X99
PHD30;PROCPR;99S90
PHD32;OR;1
PHD32;PROCPR;05S11
PHD32;PROCPR;06S10
PHD32;PROCPR;14S90
PHD32;PROCPR;21S09
PHD32;DGPROP;00X99
PHD32;PROCPR;99S90
PHD33;OR;1
PHD33;PROCPR;05S11
PHD33;PROCPR;06S10
PHD33;PROCPR;14S90
PHD33;PROCPR;21S09
PHD33;DGPROP;00X99
PHD33;PROCPR;99S90
PHD34;OR;1
PHD34;PROCPR;05S11
PHD34;PROCPR;06S10
PHD34;PROCPR;14S90
PHD34;PROCPR;21S09
PHD34;DGPROP;00X99
PHD34;PROCPR;99S90
PHD99;OR;1
PHD99;PROCPR;05S18
PHD99;PROCPR;14S90
PHD99;PROCPR;21S09
PHD99;DGPROP;00X99
PHE22;OR;1
PHE22;PROCPR;05S15
PHE22;PROCPR;14S90
PHE22;PROCPR;21S09
PHE22;DGPROP;00X99
PHE23;OR;1
PHE23;PROCPR;05S15
PHE23;PROCPR;14S90
PHE23;PROCPR;21S09
PHE23;DGPROP;00X99
PHE30;OR;1
PHE30;PROCPR;05S15
PHE30;PROCPR;14S90
PHE30;PROCPR;21S09
PHE30;DGPROP;00X99
PHE31;OR;1
PHE31;PROCPR;05S15
PHE31;PROCPR;14S90
PHE31;PROCPR;21S09
PHE31;DGPROP;00X99
PHE99;OR;1
PHE99;PROCPR;05S15
PHE99;PROCPR;14S90
PHE99;PROCPR;21S09
PHE99;DGPROP;00X99
PHH21;OR;1
PHH21;PROCPR;05S15
PHH21;PROCPR;14S90
PHH21;PROCPR;21S09
PHH21;DGPROP;00X99
PHH22;OR;1
PHH22;PROCPR;05S15
PHH22;PROCPR;14S90
PHH22;PROCPR;21S09
PHH22;DGPROP;00X99
PHH25;OR;1
PHH25;PROCPR;05S15
PHH25;PROCPR;14S90
PHH25;PROCPR;21S09
PHH25;DGPROP;00X99
PHH30;OR;1
PHH30;PROCPR;05S11
PHH30;PROCPR;14S90
PHH30;PROCPR;21S09
PHH30;DGPROP;00X99
PHH30;PROCPR;99S90
PHH99;OR;1
PHH99;PROCPR;05S15
PHH99;PROCPR;14S90
PHH99;PROCPR;21S09
PHH99;DGPROP;00X99
PHJ22;OR;1
PHJ22;PROCPR;05S15
PHJ22;PROCPR;14S90
PHJ22;PROCPR;21S09
PHJ22;DGPROP;00X99
PHJ99;OR;1
PHJ99;PROCPR;05S15
PHJ99;PROCPR;14S90
PHJ99;PROCPR;21S09
PHJ99;DGPROP;00X99
PHN21;OR;1
PHN21;PROCPR;05S15
PHN21;PROCPR;14S90
PHN21;PROCPR;21S09
PHN21;DGPROP;00X99
PHN30;OR;1
PHN30;PROCPR;05S11
PHN30;PROCPR;14S90
PHN30;PROCPR;21S09
PHN30;DGPROP;00X99
PHN30;PROCPR;99S90
PHN32;OR;1
PHN32;PROCPR;05S11
PHN32;PROCPR;14S90
PHN32;PROCPR;21S09
PHN32;DGPROP;00X99
PHN32;PROCPR;99S90
PHN99;OR;1
PHN99;PROCPR;05S15
PHN99;PROCPR;14S90
PHN99;PROCPR;21S09
PHN99;DGPROP;00X99
PHP23;OR;1
PHP23;PROCPR;05S15
PHP23;PROCPR;10S08
PHP23;PROCPR;14S90
PHP23;PROCPR;21S09
PHP23;DGPROP;00X99
PHP99;OR;1
PHP99;PROCPR;05S15
PHP99;PROCPR;10S08
PHP99;PROCPR;14S90
PHP99;PROCPR;21S09
PHP99;DGPROP;00X99
PHQ23;OR;1
PHQ23;PROCPR;05S15
PHQ23;PROCPR;10S08
PHQ23;PROCPR;14S90
PHQ23;PROCPR;21S09
PHQ23;DGPROP;00X99
PHQ30;OR;1
PHQ30;PROCPR;05S15
PHQ30;PROCPR;10S08
PHQ30;PROCPR;14S90
PHQ30;PROCPR;21S09
PHQ30;DGPROP;00X99
PHQ35;OR;1
PHQ35;PROCPR;05S15
PHQ35;PROCPR;10S08
PHQ35;PROCPR;14S90
PHQ35;PROCPR;21S09
PHQ35;DGPROP;00X99
PHQ99;OR;1
PHQ99;PROCPR;05S15
PHQ99;PROCPR;10S08
PHQ99;PROCPR;14S90
PHQ99;PROCPR;21S09
PHQ99;DGPROP;00X99
PHR23;OR;1
PHR23;PROCPR;05S15
PHR23;PROCPR;10S08
PHR23;PROCPR;14S90
PHR23;PROCPR;21S09
PHR23;DGPROP;00X99
PHR30;OR;1
PHR30;PROCPR;05S15
PHR30;PROCPR;10S08
PHR30;PROCPR;14S90
PHR30;PROCPR;21S09
PHR30;DGPROP;00X99
PHR99;OR;1
PHR99;PROCPR;05S15
PHR99;PROCPR;10S08
PHR99;PROCPR;14S90
PHR99;PROCPR;21S09
PHR99;DGPROP;00X99
PHS13;OR;1
PHS13;PROCPR;05S18
PHS13;PROCPR;14S90
PHS13;DGPROP;00X99
PHS14;OR;1
PHS14;PROCPR;05S18
PHS14;PROCPR;14S90
PHS14;DGPROP;00X99
PHS99;OR;1
PHS99;PROCPR;05S19
PHS99;PROCPR;14S90
PHS99;PROCPR;21S09
PHS99;DGPROP;00X99
PHT10;OR;2
PHT10;PROCPR;05S15
PHT10;PROCPR;05V03
PHT10;PROCPR;14S90
PHT10;PROCPR;21S09
PHT10;DGPROP;00X99
PHT11;OR;2
PHT11;PROCPR;05S15
PHT11;PROCPR;05V03
PHT11;PROCPR;14S90
PHT11;PROCPR;21S09
PHT11;DGPROP;00X99
PHT12;OR;2
PHT12;PROCPR;05S15
PHT12;PROCPR;05V03
PHT12;PROCPR;14S90
PHT12;PROCPR;21S09
PHT12;DGPROP;00X99
PHT15;OR;2
PHT15;PROCPR;05S15
PHT15;PROCPR;05V03
PHT15;PROCPR;14S90
PHT15;PROCPR;21S09
PHT15;DGPROP;00X99
PHT23;OR;1
PHT23;PROCPR;05S15
PHT23;PROCPR;14S90
PHT23;PROCPR;21S09
PHT23;DGPROP;00X99
PHT31;OR;1
PHT31;PROCPR;05S15
PHT31;PROCPR;14S90
PHT31;PROCPR;21S09
PHT31;DGPROP;00X99
PHT32;OR;1
PHT32;PROCPR;05S15
PHT32;PROCPR;14S90
PHT32;PROCPR;21S09
PHT32;DGPROP;00X99
PHT99;OR;2
PHT99;PROCPR;05S15
PHT99;PROCPR;05V03
PHT99;PROCPR;14S90
PHT99;PROCPR;21S09
PHT99;DGPROP;00X99
PHV10;PROCPR;05V07
PHV10;DGPROP;00X99
PHV12;PROCPR;05V07
PHV12;DGPROP;00X99
PHV13;PROCPR;05V07
PHV13;DGPROP;00X99
PHV14;PROCPR;05V07
PHV14;DGPROP;00X99
PHV36;PROCPR;05V03
PHV36;PROCPR;12S03
PHV36;DGPROP;00X99
PHV99;PROCPR;05V07
PHV99;DGPROP;00X99
PHW35;OR;1
PHW35;PROCPR;05S11
PHW35;PROCPR;06S01
PHW35;PROCPR;07S01
PHW35;PROCPR;10S08
PHW35;PROCPR;14S90
PHW35;PROCPR;21S09
PHW35;DGPROP;00X99
PHW35;PROCPR;99S90
PHW99;OR;1
PHW99;PROCPR;05S15
PHW99;PROCPR;07S01
PHW99;PROCPR;11S07
PHW99;PROCPR;14S90
PHW99;PROCPR;21S09
PHW99;DGPROP;00X99
PHW99;PROCPR;99S90
PJ000;DGPROP;00X99
PJ001;DGPROP;00X99
PJ002;DGPROP;00X99
PJ003;DGPROP;00X99
PJA10;OR;1
PJA10;PROCPR;01S05
PJA10;PROCPR;03S12
PJA10;PROCPR;04S02
PJA10;PROCPR;05S19
PJA10;PROCPR;06S10
PJA10;PROCPR;07S07
PJA10;PROCPR;08S20
PJA10;PROCPR;10S08
PJA10;PROCPR;11S07
PJA10;PROCPR;12S08
PJA10;PROCPR;13S08
PJA10;PROCPR;14S90
PJA10;PROCPR;16S02
PJA10;PROCPR;30S99
PJA10;DGPROP;00X99
PJB20;OR;1
PJB20;PROCPR;04S01
PJB20;PROCPR;14S90
PJB20;PROCPR;21S09
PJB20;DGPROP;00X99
PJB20;PROCPR;99S90
PJB99;OR;1
PJB99;PROCPR;03S12
PJB99;PROCPR;06S10
PJB99;PROCPR;11S07
PJB99;PROCPR;12S08
PJB99;PROCPR;14S90
PJB99;PROCPR;16S02
PJB99;PROCPR;17S01
PJB99;PROCPR;21S09
PJB99;DGPROP;00X99
PJD41;OR;1
PJD41;PROCPR;03S12
PJD41;PROCPR;04S02
PJD41;PROCPR;05S19
PJD41;PROCPR;06S10
PJD41;PROCPR;08S20
PJD41;PROCPR;09S07
PJD41;PROCPR;10S08
PJD41;PROCPR;14S90
PJD41;PROCPR;16S02
PJD41;PROCPR;30S99
PJD41;DGPROP;00X99
PJD42;OR;1
PJD42;PROCPR;03S12
PJD42;PROCPR;04S02
PJD42;PROCPR;05S19
PJD42;PROCPR;06S10
PJD42;PROCPR;08S20
PJD42;PROCPR;09S07
PJD42;PROCPR;14S90
PJD42;PROCPR;16S02
PJD42;PROCPR;30S99
PJD42;DGPROP;00X99
PJD43;OR;1
PJD43;PROCPR;04S02
PJD43;PROCPR;06S10
PJD43;PROCPR;08S20
PJD43;PROCPR;09S07
PJD43;PROCPR;10S08
PJD43;PROCPR;11S07
PJD43;PROCPR;12S08
PJD43;PROCPR;13S08
PJD43;PROCPR;14S90
PJD43;PROCPR;16S02
PJD43;PROCPR;30S99
PJD43;DGPROP;00X99
PJD44;OR;1
PJD44;PROCPR;04S02
PJD44;PROCPR;05S19
PJD44;PROCPR;06S10
PJD44;PROCPR;08S20
PJD44;PROCPR;09S07
PJD44;PROCPR;11S07
PJD44;PROCPR;12S08
PJD44;PROCPR;13S08
PJD44;PROCPR;14S03
PJD44;PROCPR;16S02
PJD44;DGPROP;00X99
PJD45;OR;1
PJD45;PROCPR;04S02
PJD45;PROCPR;05S19
PJD45;PROCPR;06S10
PJD45;PROCPR;08S20
PJD45;PROCPR;09S07
PJD45;PROCPR;11S07
PJD45;PROCPR;12S08
PJD45;PROCPR;13S08
PJD45;PROCPR;14S90
PJD45;PROCPR;16S02
PJD45;DGPROP;00X99
PJD51;OR;1
PJD51;PROCPR;03S01
PJD51;PROCPR;04S02
PJD51;PROCPR;09S07
PJD51;PROCPR;10S08
PJD51;PROCPR;14S90
PJD51;PROCPR;16S02
PJD51;PROCPR;17S01
PJD51;PROCPR;30S99
PJD51;DGPROP;00X99
PJD51;PROCPR;99S90
PJD52;OR;1
PJD52;PROCPR;06S10
PJD52;PROCPR;08S20
PJD52;PROCPR;09S07
PJD52;PROCPR;14S90
PJD52;PROCPR;16S02
PJD52;PROCPR;17S01
PJD52;PROCPR;30S99
PJD52;DGPROP;00X99
PJD53;OR;1
PJD53;PROCPR;04S01
PJD53;PROCPR;06S10
PJD53;PROCPR;08S20
PJD53;PROCPR;09S07
PJD53;PROCPR;10S08
PJD53;PROCPR;11S07
PJD53;PROCPR;12S01
PJD53;PROCPR;13S01
PJD53;PROCPR;14S90
PJD53;PROCPR;16S02
PJD53;PROCPR;17S01
PJD53;PROCPR;30S99
PJD53;DGPROP;00X99
PJD53;PROCPR;99S90
PJD54;OR;1
PJD54;PROCPR;06S10
PJD54;PROCPR;08S20
PJD54;PROCPR;09S07
PJD54;PROCPR;10S08
PJD54;PROCPR;11S02
PJD54;PROCPR;12S01
PJD54;PROCPR;13S01
PJD54;PROCPR;14S90
PJD54;PROCPR;16S02
PJD54;PROCPR;17S01
PJD54;DGPROP;00X99
PJD54;PROCPR;99S90
PJD55;OR;1
PJD55;PROCPR;06S10
PJD55;PROCPR;08S20
PJD55;PROCPR;09S07
PJD55;PROCPR;11S02
PJD55;PROCPR;12S01
PJD55;PROCPR;13S01
PJD55;PROCPR;14S90
PJD55;PROCPR;16S02
PJD55;PROCPR;17S01
PJD55;DGPROP;00X99
PJD55;PROCPR;99S90
PJD63;OR;1
PJD63;PROCPR;04S02
PJD63;PROCPR;06S10
PJD63;PROCPR;08S20
PJD63;PROCPR;09S07
PJD63;PROCPR;10S08
PJD63;PROCPR;11S07
PJD63;PROCPR;12S08
PJD63;PROCPR;13S08
PJD63;PROCPR;14S90
PJD63;PROCPR;16S02
PJD63;PROCPR;30S99
PJD63;DGPROP;00X99
PJD64;OR;1
PJD64;PROCPR;04S02
PJD64;PROCPR;05S19
PJD64;PROCPR;06S10
PJD64;PROCPR;08S20
PJD64;PROCPR;09S07
PJD64;PROCPR;11S07
PJD64;PROCPR;12S08
PJD64;PROCPR;13S08
PJD64;PROCPR;14S03
PJD64;PROCPR;16S02
PJD64;PROCPR;30S99
PJD64;DGPROP;00X99
PJD97;OR;1
PJD97;PROCPR;03S12
PJD97;PROCPR;04S02
PJD97;PROCPR;05S19
PJD97;PROCPR;06S10
PJD97;PROCPR;08S20
PJD97;PROCPR;10S08
PJD97;PROCPR;11S07
PJD97;PROCPR;12S08
PJD97;PROCPR;13S08
PJD97;PROCPR;14S90
PJD97;PROCPR;16S02
PJD97;DGPROP;00X99
PJD98;OR;1
PJD98;PROCPR;01S05
PJD98;PROCPR;03S01
PJD98;PROCPR;04S01
PJD98;PROCPR;06S10
PJD98;PROCPR;08S20
PJD98;PROCPR;11S02
PJD98;PROCPR;12S01
PJD98;PROCPR;13S01
PJD98;PROCPR;14S90
PJD98;PROCPR;16S02
PJD98;PROCPR;17S01
PJD98;PROCPR;30S99
PJD98;DGPROP;00X99
PJD98;PROCPR;99S90
PJD99;OR;1
PJD99;PROCPR;01S05
PJD99;PROCPR;03S12
PJD99;PROCPR;04S02
PJD99;PROCPR;05S19
PJD99;PROCPR;06S10
PJD99;PROCPR;08S20
PJD99;PROCPR;09S07
PJD99;PROCPR;10S08
PJD99;PROCPR;11S07
PJD99;PROCPR;12S08
PJD99;PROCPR;13S08
PJD99;PROCPR;14S90
PJD99;PROCPR;16S02
PJD99;PROCPR;21S09
PJD99;PROCPR;30S99
PJD99;DGPROP;00X99
PJW10;OR;1
PJW10;PROCPR;09S07
PJW10;PROCPR;14S90
PJW10;PROCPR;16S02
PJW10;PROCPR;30S99
PJW10;DGPROP;00X99
PJW30;OR;1
PJW30;PROCPR;04S01
PJW30;PROCPR;14S90
PJW30;PROCPR;21S09
PJW30;DGPROP;00X99
PJW30;PROCPR;99S90
PJW99;OR;1
PJW99;PROCPR;01S05
PJW99;PROCPR;03S12
PJW99;PROCPR;04S02
PJW99;PROCPR;06S10
PJW99;PROCPR;09S07
PJW99;PROCPR;11S07
PJW99;PROCPR;14S90
PJW99;PROCPR;16S02
PJW99;PROCPR;17S01
PJW99;PROCPR;21S09
PJW99;PROCPR;30S99
PJW99;DGPROP;00X99
PK000;DGPROP;00X99
PK001;DGPROP;00X99
PK002;DGPROP;00X99
PK003;DGPROP;00X99
PK004;DGPROP;00X99
PL000;DGPROP;00X99
PL001;DGPROP;00X99
PL002;DGPROP;00X99
PL003;DGPROP;00X99
PL004;DGPROP;00X99
PM000;DGPROP;00X99
PM001;DGPROP;00X99
PM002;DGPROP;00X99
